"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-11","5.14",,"0.00","0.0","0.0",,"73","65","  250","  230","14.1","19.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-12","4.25",,"0.00","0.0","0.0",,"75","65","  210","  210","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-13","5.59",,"0.00","0.0","0.0",,"75","64","  230","  220","13.0","18.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-14","5.82",,"0.00","0.0","0.0",,"74","64","  230","  220","14.1","19.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-15","5.14",,"0.00","0.0","0.0",,"73","64","  210","  240","13.0","17.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-16","5.59",,"0.00","0.0","0.0",,"75","65","  220","  220","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-17","5.14",,"0.00","0.0","0.0",,"75","63","  230","  230","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-18","5.82",,"0.00","0.0","0.0",,"73","65","  240","  240","14.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-19","5.82",,"0.00","0.0","0.0",,"74","65","  240","  220","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-20","5.37",,"0.00","0.0","0.0",,"75","66","  230","  230","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-21","5.59",,"0.00","0.0","0.0",,"76","65","  240","  270","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-22","5.82",,"0.00","0.0","0.0",,"74","63","  230","  220","15.0","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-23","5.37",,"0.00","0.0","0.0",,"73","65","  210","  220","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-24","4.92",,"0.00","0.0","0.0",,"72","65","  230","  230","13.0","18.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-25","4.70",,"0.00","0.0","0.0",,"74","66","  220","  220","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-26","4.70",,"0.00","0.0","0.0",,"74","65","  240","  260","13.0","18.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-27","4.92",,"0.00","0.0","0.0",,"72","65","  230","  210","13.0","17.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-28","4.70",,"0.00","0.0","0.0",,"77","65","  210","  200","12.1","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-29","4.03",,"0.00","0.0","0.0",,"82","67","  230","  230","10.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-30","4.03",,"0.00","0.0","0.0",,"83","68","  230","  240","10.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-08-31","4.47",,"0.00","0.0","0.0",,"93","71","  200","  100","13.0","19.0",,,"    1",
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-01","4.47",,"0.00","0.0","0.0",,"94","72","  220","  260","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-02","4.25",,"0.00","0.0","0.0",,"92","72","  110","   80","12.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-03","5.82",,"0.00","0.0","0.0",,"98","75","  200","  200","16.1","19.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-04","4.25",,"0.11","0.0","0.0",,"79","71","  210","  200","15.0","19.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-05","5.14",,"0.00","0.0","0.0",,"78","69","  240","  230","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-06","5.37",,"0.00","0.0","0.0",,"77","67","  230","  230","17.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-07","4.70",,"0.00","0.0","0.0",,"77","65","  230","  240","14.1","18.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-08","4.47",,"0.00","0.0","0.0",,"75","65","  210","  210","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-09","4.92",,"0.00","0.0","0.0",,"75","65","  230","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-10","4.92",,"0.00","0.0","0.0",,"82","65","  230","  270","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-11","4.47",,"0.00","0.0","0.0",,"82","68","  240","  240","16.1","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-12","6.49",,"0.00","0.0","0.0",,"74","65","  230","  260","16.1","21.9","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-13","5.82",,"0.00","0.0","0.0",,"73","64","  230","  230","17.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-14","5.37",,"0.00","0.0","0.0",,"72","61","  240","  250","16.1","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-15","4.03",,"0.00","0.0","0.0",,"73","64","  230","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-16","4.47",,"0.00","0.0","0.0",,"75","62","  260","  210","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-17","3.80",,"0.00","0.0","0.0",,"73","63","  240","  240","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-18","4.70",,"0.00","0.0","0.0",,"72","61","  230","  220","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-19","3.80",,"0.00","0.0","0.0",,"76","65","  240","  210","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-20","5.37",,"0.00","0.0","0.0",,"77","62","  210","  210","14.1","21.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-21","6.04",,"0.00","0.0","0.0",,"70","62","  240","  230","17.0","25.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-22","5.37",,"0.00","0.0","0.0",,"73","59","  250","  250","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-23","4.25",,"0.00","0.0","0.0",,"71","56","  220","  240","15.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-24","4.03",,"0.00","0.0","0.0",,"81","56","  240","  240","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-25","4.92",,"0.00","0.0","0.0",,"82","60","  260","  270","14.1","23.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-26","4.25",,"0.00","0.0","0.0",,"79","61","  210","  200","12.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-27","4.03",,"0.00","0.0","0.0",,"78","59","  230","  250","13.0","17.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-28","3.36",,"0.00","0.0","0.0",,"77","59","  220","  250","12.1","15.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-29","4.03",,"0.00","0.0","0.0",,"79","62","  220","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-09-30","3.58",,"0.00","0.0","0.0",,"75","61","  230","  220","12.1","16.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-01","4.70",,"0.00","0.0","0.0",,"74","65","  240","  230","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-02","4.03",,"0.00","0.0","0.0",,"74","62","  230","  260","13.0","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-03","3.80",,"0.00","0.0","0.0",,"71","61","  230","  270","14.1","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-04","3.80",,"0.00","0.0","0.0",,"73","58","  240","  260","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-05","4.03",,"0.00","0.0","0.0",,"76","56","  240","  230","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-06","3.36",,"0.00","0.0","0.0",,"83","57","  230","  260","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-07","4.25",,"0.00","0.0","0.0",,"85","63","  240","  230","13.0","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-08","4.70",,"0.00","0.0","0.0",,"76","59","  210","  210","13.0","16.1","    1","    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-09","3.13",,"0.00","0.0","0.0",,"85","63","  210","  210","13.0","16.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-10","4.92",,"0.00","0.0","0.0",,"75","58","  240","  240","12.1","16.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-11","4.03",,"0.00","0.0","0.0",,"70","60","  210","  220","12.1","17.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-12","3.80",,"0.00","0.0","0.0",,"69","59","  240","  240","15.0","21.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-13","3.58",,"0.00","0.0","0.0",,"71","57","  220","  230","13.0","16.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-14","3.13",,"0.00","0.0","0.0",,"76","57","  240","  230","10.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-15","4.92",,"0.00","0.0","0.0",,"95","60","  230","  200","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-16","4.92",,"0.00","0.0","0.0",,"89","65","  250","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-17","4.03",,"0.00","0.0","0.0",,"86","64","  210","  240","13.0","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-18","4.03",,"0.00","0.0","0.0",,"79","63","  240","  240","15.0","21.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-19","3.58",,"0.00","0.0","0.0",,"74","62","  230","  250","13.0","17.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-20","5.59",,"0.00","0.0","0.0",,"71","62","   10","   20","16.1","25.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-21","4.70",,"0.00","0.0","0.0",,"74","60","  240","  360","14.1","23.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-22","3.80",,"0.00","0.0","0.0",,"85","60","  250","  250","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-23","4.03",,"0.00","0.0","0.0",,"98","64","  240","  240","8.9","11.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-24","4.47",,"0.00","0.0","0.0",,"101","71","  240","  330","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-25","4.03",,"0.00","0.0","0.0",,"100","69","  240","  210","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-26","3.80",,"0.00","0.0","0.0",,"88","63","  240","  230","12.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-27","3.80",,"0.00","0.0","0.0",,"77","60","  220","  210","8.9","12.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-28","3.80",,"0.00","0.0","0.0",,"69","60","  260","  260","10.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-29","3.13",,"0.00","0.0","0.0",,"68","61","  130","  250","8.9","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-30","4.70",,"0.00","0.0","0.0",,"68","63","  150","  160","12.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-10-31","3.13",,"0.00","0.0","0.0",,"68","63","  190","  190","10.1","13.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-01","3.36",,"0.00","0.0","0.0",,"70","62","  240","  200","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-02","3.80",,"0.05","0.0","0.0",,"68","58","  210","  200","10.1","13.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-03","4.03",,"0.00","0.0","0.0",,"70","58","  230","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-04","4.92",,"0.00","0.0","0.0",,"68","55","  240","  230","15.0","21.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-05","3.36",,"0.00","0.0","0.0",,"67","57","  210","  230","12.1","15.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-06","3.80",,"0.00","0.0","0.0",,"68","57","  240","  200","10.1","15.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-07","3.36",,"0.00","0.0","0.0",,"73","57","  240","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-08","4.47",,"0.00","0.0","0.0",,"72","56","  250","  270","13.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-09","3.80",,"0.00","0.0","0.0",,"69","57","  240","  240","13.0","19.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-10","3.13",,"0.00","0.0","0.0",,"68","55","  230","  230","13.0","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-11","3.13",,"0.00","0.0","0.0",,"68","52","  240","  240","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-12","2.24",,"0.00","0.0","0.0",,"68","54","  260","  260","8.9","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-13","2.91",,"0.00","0.0","0.0",,"69","51","  210","  200","10.1","12.1","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-14","3.80",,"0.00","0.0","0.0",,"72","53","  230","  220","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-15","3.36",,"0.00","0.0","0.0",,"75","56","  240","  230","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-16","2.91",,"0.00","0.0","0.0",,"75","58","  240","  230","10.1","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-17","3.80",,"0.02","0.0","0.0",,"68","58","  240","  240","14.1","18.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-18","3.80",,"0.00","0.0","0.0",,"76","54","  250","  240","12.1","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-19","4.03",,"0.00","0.0","0.0",,"74","54","  240","  270","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-20","2.91",,"0.00","0.0","0.0",,"71","51","  210","  240","8.9","11.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-21","3.36",,"0.00","0.0","0.0",,"78","57","  230","  250","10.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-22","3.58",,"0.00","0.0","0.0",,"92","61","  200","  200","8.9","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-23","4.03",,"0.00","0.0","0.0",,"88","63","  240","  250","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-24","3.36",,"0.00","0.0","0.0",,"84","58","  210","   90","8.9","16.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-25","3.36",,"0.00","0.0","0.0",,"80","57","  230","  220","8.1","11.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-26","3.58",,"0.00","0.0","0.0",,"62","56","  250","  240","10.1","15.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-27","4.03",,"0.00","0.0","0.0",,"68","54","  250","  250","15.0","21.9","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-28","3.58",,"0.00","0.0","0.0",,"73","49","  210","  220","12.1","15.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-29","3.13",,"0.00","0.0","0.0",,"73","50","  200","  230","10.1","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-11-30","3.13",,"0.00","0.0","0.0",,"70","49","  240","  230","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-01","2.91",,"0.00","0.0","0.0",,"67","51","  220","  240","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-02","2.46",,"0.00","0.0","0.0",,"70","50","  230","  240","8.9","11.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-03","3.13",,"0.00","0.0","0.0",,"66","51","  210","  210","10.1","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-04","4.92",,"0.00","0.0","0.0",,"73","51","  360","   10","13.0","19.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-05","9.17",,"0.00","0.0","0.0",,"72","51","   10","   10","18.1","29.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-06","5.59",,"0.00","0.0","0.0",,"72","48","   20","   20","14.1","21.9",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-07","4.70",,"0.00","0.0","0.0",,"81","51","  350","  350","17.0","23.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-08","3.80",,"0.00","0.0","0.0",,"76","50","  250","  250","8.9","14.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-09","3.80",,"0.00","0.0","0.0",,"84","51","  260","  360","6.9","10.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-10","3.58",,"0.00","0.0","0.0",,"83","53","  200","  330","8.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-11","3.80",,"0.00","0.0","0.0",,"83","53","  360","  260","6.9","10.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-12","4.25",,"0.00","0.0","0.0",,"81","52","  220","  240","8.9","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-13","3.36",,"0.00","0.0","0.0",,"79","51","  240","  230","8.9","12.1",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-14","3.58",,"0.00","0.0","0.0",,"71","47","  200","  200","8.9","11.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-15","4.25",,"0.00","0.0","0.0",,"78","51","  210","  240","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-16","4.70"," 0944","0.00",,,,"68","52","  210","   70","13.0","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-17","8.05"," 0852","0.00",,,,"72","56","  360","   10","17.0","27.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-18","4.03"," 1346","0.00",,,,"71","50","  230","  220","10.1","14.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-19","3.80"," 1406","0.00",,,,"66","47","  230","  260","8.1","12.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-20","6.49"," 2158","0.00",,,,"59","46","   10","   10","25.9","36.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-21","7.38"," 0041","0.00",,,,"61","45","  170","  300","16.1","25.9",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-22","3.36"," 1316","0.00",,,,"62","41","  200","  210","8.1","11.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-23","2.91"," 1344","0.00",,,,"63","45","  240","  260","8.1","10.1",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-24","2.91"," 1302","0.00",,,,"72","47","  240","  230","12.1","17.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-25","3.36"," 1247","0.00",,,,"65","44","  210","  200","8.9","12.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-26","2.46"," 1123","0.00",,,,"64","46","  210","  200","6.9","8.9",,"    1",,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-27","2.68"," 1501","0.00",,,,"69","46","  230","  240","8.9","11.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-28","2.91"," 1225","0.00",,,,"69","47","  240","  230","8.1","11.0","    1",,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-29","2.91"," 1611","0.00",,,,"76","51","  240","  240","8.9","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-30","3.13"," 1604","0.00",,,,"70","48","  230","  230","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2017-12-31","2.68"," 1410","0.00",,,,"62","48","  220","  220","10.1","13.0",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-01","3.13",,"0.00","0.0","0.0",,"66","47","  240","  220","8.9","13.0","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-02","2.91",,"0.00","0.0","0.0",,"73","52","  230","  230","12.1","14.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-03","2.01",,"0.00","0.0","0.0",,"72","52","  230","  240","12.1","16.1","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-04","3.13",,"0.00","0.0","0.0",,"71","53","  240","  250","10.1","13.0",,,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-05","3.58",,"0.00","0.0","0.0",,"68","54","  240","  240","10.1","13.0","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-06","2.68",,"0.00","0.0","0.0",,"62","56","  220","  270","8.9","12.1","    1","    1",,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-07","2.46",,"0.00","0.0","0.0",,"72","56","  230","  230","10.1","14.1","    1",,,"    1"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","2018-01-08","2.91",,"0.42","0.0","0.0",,"67","60","   70","   80","8.9","14.1","    1",,,
